2002-01-30 00:00:00,2002-01-31 00:00:00,CNI0569011,CNI0569012,0.95,
2005-04-09 00:00:00,2005-04-20 00:00:00,CNI0569016,CNI0569015,0.44999999999999996,
2007-05-01 00:00:00,2007-05-18 00:00:00,CNI0569021,CNI0569020,0.15000000000000002,
2007-05-18 00:00:00,2007-05-18 00:00:00,CNI0569019,CNI0569020,1.0,
2007-10-10 00:00:00,2007-10-11 00:00:00,CNI0569017,CNI0569018,0.95,
2008-01-14 00:00:00,2008-01-26 00:00:00,CNI0569022,CNI0569027,0.4,
2008-01-14 00:00:00,2008-01-26 00:00:00,CNI0569023,CNI0569026,0.4,
